Province,U_R,COICOP,Products,Weights,Date,Index,Source
0,1,03,Clothing and footwear,530.7676668306442,2016-06-29,103.8963162072351,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-06-29,108.0664267496218,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-06-29,105.71997330763517,Urban
0,1,06,Health,132.54444317531355,2016-06-29,100.3348993387843,Urban
0,1,07,Transport,1245.1702845755299,2016-06-29,104.09083085938188,Urban
0,1,08,Communication,314.3098917023506,2016-06-29,107.23378072934676,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-06-29,111.32572290090891,Urban
0,1,10,Education,274.8664135596747,2016-06-29,102.21420713115776,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-06-29,107.22857623232758,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-06-29,106.01361299892746,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2016-07-29,109.789325699782,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2016-07-29,116.97698193914272,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2016-07-29,108.344234284384,Urban
0,1,01.1.2,Meat,197.40035443603645,2016-07-29,108.81923479510313,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2016-07-29,106.43862232357202,Urban
0,1,01.1.7,Vegetables,885.603708112186,2016-07-29,137.34730081860232,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2016-07-29,103.04617080700399,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2016-07-29,112.98865726126493,Urban
0,1,03,Clothing and footwear,530.7676668306442,2016-07-29,105.00569828891729,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-07-29,107.79228026045973,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-07-29,105.682560397804,Urban
0,1,06,Health,132.54444317531355,2016-07-29,100.69960658649268,Urban
0,1,07,Transport,1245.1702845755299,2016-07-29,107.08226743277626,Urban
0,1,08,Communication,314.3098917023506,2016-07-29,107.33013690650054,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-07-29,111.33168590533982,Urban
0,1,10,Education,274.8664135596747,2016-07-29,102.21406610510287,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-07-29,107.50703338628574,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-07-29,106.21742275015949,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2016-08-29,110.3502724034733,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2016-08-29,118.07901917363436,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2016-08-29,108.4107761235994,Urban
0,1,01.1.2,Meat,197.40035443603645,2016-08-29,108.69733530859638,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2016-08-29,106.72947594319514,Urban
0,1,01.1.7,Vegetables,885.603708112186,2016-08-29,140.13045909622886,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2016-08-29,103.66964587643075,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2016-08-29,113.06039995841256,Urban
0,1,03,Clothing and footwear,530.7676668306442,2016-08-29,106.88019474798509,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-08-29,108.37038785024453,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-08-29,105.99753172020641,Urban
0,1,06,Health,132.54444317531355,2016-08-29,100.72199808440617,Urban
0,1,07,Transport,1245.1702845755299,2016-08-29,107.37933374022734,Urban
0,1,08,Communication,314.3098917023506,2016-08-29,107.89983533270178,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-08-29,111.29700681976591,Urban
0,1,10,Education,274.8664135596747,2016-08-29,102.21420715444368,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-08-29,106.73265686726113,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-08-29,105.94773927096051,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2016-09-29,110.9499008886174,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2016-09-29,120.36471926391646,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2016-09-29,110.23612905832093,Urban
0,1,01.1.2,Meat,197.40035443603645,2016-09-29,109.62419204043047,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2016-09-29,106.98160354157186,Urban
0,1,01.1.7,Vegetables,885.603708112186,2016-09-29,141.28611146300872,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2016-09-29,111.89911880248931,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2016-09-29,113.49400509600406,Urban
0,1,03,Clothing and footwear,530.7676668306442,2016-09-29,106.3240857285021,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-09-29,107.74077508483138,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-09-29,106.1382207665413,Urban
0,1,06,Health,132.54444317531355,2016-09-29,100.4667550551009,Urban
0,1,07,Transport,1245.1702845755299,2016-09-29,107.34731763388135,Urban
0,1,08,Communication,314.3098917023506,2016-09-29,108.49126123016556,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-09-29,111.8386123562373,Urban
0,1,10,Education,274.8664135596747,2016-09-29,102.76699616437487,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-09-29,108.01086239106488,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-09-29,105.90387405573543,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2016-10-29,112.45574149446537,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2016-10-29,126.11229246841252,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2016-10-29,112.41014893154883,Urban
0,1,01.1.2,Meat,197.40035443603645,2016-10-29,110.57023176353817,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2016-10-29,107.17625047095989,Urban
0,1,01.1.7,Vegetables,885.603708112186,2016-10-29,148.6842637855452,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2016-10-29,114.51500634225688,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2016-10-29,113.08345836806966,Urban
0,1,03,Clothing and footwear,530.7676668306442,2016-10-29,107.76884355613242,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-10-29,107.98877872265814,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-10-29,107.4464987396331,Urban
0,1,06,Health,132.54444317531355,2016-10-29,100.79807003363642,Urban
0,1,07,Transport,1245.1702845755299,2016-10-29,106.17445594298475,Urban
0,1,08,Communication,314.3098917023506,2016-10-29,108.49126123016556,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-10-29,111.52506770544088,Urban
0,1,10,Education,274.8664135596747,2016-10-29,102.76699616437487,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-10-29,107.8316596473334,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-10-29,104.55502650998477,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2016-11-29,112.61854306256373,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2016-11-29,126.1279412096271,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2016-11-29,114.85694854456362,Urban
0,1,01.1.2,Meat,197.40035443603645,2016-11-29,110.88981216870093,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2016-11-29,109.90213347839743,Urban
0,1,01.1.7,Vegetables,885.603708112186,2016-11-29,142.92334218390954,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2016-11-29,115.38920952676298,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2016-11-29,113.85573117406945,Urban
0,1,03,Clothing and footwear,530.7676668306442,2016-11-29,107.62610839744978,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-11-29,107.5094229378086,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-11-29,107.36875854917315,Urban
0,1,06,Health,132.54444317531355,2016-11-29,100.53653658157165,Urban
0,1,07,Transport,1245.1702845755299,2016-11-29,107.79489434025774,Urban
0,1,08,Communication,314.3098917023506,2016-11-29,108.58574820857697,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-11-29,111.61945185089431,Urban
0,1,10,Education,274.8664135596747,2016-11-29,102.76699616437487,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-11-29,105.27034020218083,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-11-29,106.43974200628612,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2016-12-29,112.95568752351471,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2016-12-29,126.8780830825767,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2016-12-29,115.83541605797623,Urban
0,1,01.1.2,Meat,197.40035443603645,2016-12-29,110.33153795105716,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2016-12-29,112.00712493830548,Urban
0,1,01.1.7,Vegetables,885.603708112186,2016-12-29,139.63735009429388,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2016-12-29,116.70696738622256,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2016-12-29,115.78431067904901,Urban
0,1,03,Clothing and footwear,530.7676668306442,2016-12-29,108.16664783125037,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2016-12-29,107.5354093175747,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2016-12-29,107.63516266462494,Urban
0,1,06,Health,132.54444317531355,2016-12-29,100.55025224977064,Urban
0,1,07,Transport,1245.1702845755299,2016-12-29,108.31240547723272,Urban
0,1,08,Communication,314.3098917023506,2016-12-29,108.58574820857697,Urban
0,1,09,Recreation and culture,307.16719129739846,2016-12-29,111.75585040638965,Urban
0,1,10,Education,274.8664135596747,2016-12-29,102.76699616437487,Urban
0,1,11,Restaurants and hotels,882.054431118825,2016-12-29,104.4478478567194,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2016-12-29,105.78843896977311,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-01-29,112.47517177376601,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-01-29,124.41771122816954,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-01-29,115.32693608010763,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-01-29,110.5087525119876,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-01-29,113.18426538344579,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-01-29,133.53454468023605,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-01-29,117.12409672799754,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-01-29,116.4384520966511,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-01-29,110.52091569911644,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-01-29,107.83203137688803,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-01-29,108.45290322064436,Urban
0,1,06,Health,132.54444317531355,2017-01-29,106.53759837333652,Urban
0,1,07,Transport,1245.1702845755299,2017-01-29,108.40682586279851,Urban
0,1,08,Communication,314.3098917023506,2017-01-29,108.51058970513503,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-01-29,112.40919326271582,Urban
0,1,10,Education,274.8664135596747,2017-01-29,101.37424542879556,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-01-29,104.44522483957229,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-01-29,105.61458733288929,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-02-28,113.70261807580162,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-02-28,126.77905253942286,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-02-28,115.58493587518194,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-02-28,110.25774202878038,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-02-28,111.36612978114655,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-02-28,139.53314307969612,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-02-28,117.79080840041958,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-02-28,121.0816853989441,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-02-28,110.87500015752835,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-02-28,108.73496731827964,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-02-28,108.84770680998052,Urban
0,1,06,Health,132.54444317531355,2017-02-28,106.84914107963434,Urban
0,1,07,Transport,1245.1702845755299,2017-02-28,108.7992631604705,Urban
0,1,08,Communication,314.3098917023506,2017-02-28,108.51058970513503,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-02-28,111.91620002199649,Urban
0,1,10,Education,274.8664135596747,2017-02-28,101.37422756873534,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-02-28,104.95762520546232,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-02-28,108.34850285603716,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-03-30,114.38172520448985,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-03-30,128.48008679014987,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-03-30,116.14387378480778,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-03-30,110.37330579203444,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-03-30,111.72353050817958,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-03-30,143.85810106962612,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-03-30,117.18447285089378,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-03-30,121.88329291133768,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-03-30,109.76012540076806,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-03-30,109.60686687241251,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-03-30,108.53035469505154,Urban
0,1,06,Health,132.54444317531355,2017-03-30,107.11932897641107,Urban
0,1,07,Transport,1245.1702845755299,2017-03-30,108.9308118973475,Urban
0,1,08,Communication,314.3098917023506,2017-03-30,108.51058970513503,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-03-30,112.7098374738704,Urban
0,1,10,Education,274.8664135596747,2017-03-30,101.37424542879556,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-03-30,105.13990898635889,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-03-30,108.02222867167144,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-04-29,114.80018748006934,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-04-29,129.1109152588467,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-04-29,116.76550982329786,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-04-29,111.28507171270198,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-04-29,110.33882990435046,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-04-29,144.6022383302122,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-04-29,117.3327196218694,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-04-29,123.49632970166734,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-04-29,110.48458144495318,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-04-29,109.88374064336968,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-04-29,108.68208637187027,Urban
0,1,06,Health,132.54444317531355,2017-04-29,106.98946619996138,Urban
0,1,07,Transport,1245.1702845755299,2017-04-29,109.10205472396862,Urban
0,1,08,Communication,314.3098917023506,2017-04-29,108.51043715551381,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-04-29,112.81493905727724,Urban
0,1,10,Education,274.8664135596747,2017-04-29,101.37412950675012,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-04-29,104.71276084522002,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-04-29,110.05357360973036,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-05-29,114.59573252538176,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-05-29,128.28056415900045,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-05-29,118.09078534453043,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-05-29,111.15169733604395,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-05-29,111.08853775846873,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-05-29,143.56525707532276,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-05-29,117.22609499705115,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-05-29,123.48293578551679,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-05-29,110.75838029432948,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-05-29,109.99337019946599,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-05-29,108.61824591979766,Urban
0,1,06,Health,132.54444317531355,2017-05-29,106.98820670079417,Urban
0,1,07,Transport,1245.1702845755299,2017-05-29,109.03083961321366,Urban
0,1,08,Communication,314.3098917023506,2017-05-29,108.51058970513503,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-05-29,112.79166807806159,Urban
0,1,10,Education,274.8664135596747,2017-05-29,101.37412950675012,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-05-29,104.93203999875531,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-05-29,110.04366974596702,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-06-29,113.72814942895685,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-06-29,125.65426491336932,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-06-29,119.13432215523123,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-06-29,110.1701073636419,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-06-29,112.38832543235007,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-06-29,137.64373345978035,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-06-29,117.39358516018005,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-06-29,123.59213991900234,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-06-29,110.94195657864931,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-06-29,109.68310922219965,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-06-29,109.09531849048135,Urban
0,1,06,Health,132.54444317531355,2017-06-29,107.00071173811476,Urban
0,1,07,Transport,1245.1702845755299,2017-06-29,108.85642939182428,Urban
0,1,08,Communication,314.3098917023506,2017-06-29,106.70923050138958,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-06-29,112.11363372137487,Urban
0,1,10,Education,274.8664135596747,2017-06-29,101.37217060565926,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-06-29,105.16944698907051,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-06-29,109.37499863653137,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-07-29,113.60797818675478,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-07-29,124.99065398687112,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-07-29,119.52211584599722,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-07-29,110.64565624296945,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-07-29,112.73021773851977,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-07-29,139.03719431950472,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-07-29,117.83471300451372,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-07-29,123.63457172009133,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-07-29,112.19439899254428,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-07-29,109.73802268541907,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-07-29,109.20840240623782,Urban
0,1,06,Health,132.54444317531355,2017-07-29,107.15520096519869,Urban
0,1,07,Transport,1245.1702845755299,2017-07-29,108.1968982635181,Urban
0,1,08,Communication,314.3098917023506,2017-07-29,106.72718761786957,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-07-29,113.31051854536679,Urban
0,1,10,Education,274.8664135596747,2017-07-29,101.37227270253015,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-07-29,105.20517740425068,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-07-29,109.61710928553029,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-08-29,113.88427781982193,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-08-29,126.23506206391738,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-08-29,119.56641401205191,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-08-29,110.56027245555109,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-08-29,112.36540088514529,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-08-29,144.1631999248457,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-08-29,118.0373814452352,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-08-29,123.2056869818032,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-08-29,112.41291505429221,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-08-29,109.30366431223435,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-08-29,109.32459668433054,Urban
0,1,06,Health,132.54444317531355,2017-08-29,107.21782748808512,Urban
0,1,07,Transport,1245.1702845755299,2017-08-29,108.67219416083408,Urban
0,1,08,Communication,314.3098917023506,2017-08-29,106.04682935934501,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-08-29,113.24685637124031,Urban
0,1,10,Education,274.8664135596747,2017-08-29,101.37227270253015,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-08-29,105.24975570095549,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-08-29,109.53039180901378,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-09-29,115.11995354623087,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-09-29,130.39416974905635,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-09-29,120.1555428720533,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-09-29,110.34691915257082,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-09-29,113.55540110430475,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-09-29,154.67254884881876,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-09-29,118.0666623823533,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-09-29,123.57907894256695,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-09-29,111.06085762779924,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-09-29,110.29621680957447,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-09-29,108.83627993829428,Urban
0,1,06,Health,132.54444317531355,2017-09-29,107.30287792387156,Urban
0,1,07,Transport,1245.1702845755299,2017-09-29,108.9632390554577,Urban
0,1,08,Communication,314.3098917023506,2017-09-29,105.7614680149036,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-09-29,112.49115030272446,Urban
0,1,10,Education,274.8664135596747,2017-09-29,101.37227270253015,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-09-29,105.4766438335407,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-09-29,108.55699330503121,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-10-29,116.50878077561238,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-10-29,134.15324083621437,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-10-29,121.70857781893916,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-10-29,110.68497863130439,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-10-29,118.94201484631965,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-10-29,160.23369315910807,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-10-29,117.74504409308771,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-10-29,123.66473680577546,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-10-29,111.81540718783943,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-10-29,110.57883042953502,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-10-29,108.95589574244799,Urban
0,1,06,Health,132.54444317531355,2017-10-29,107.12532831688458,Urban
0,1,07,Transport,1245.1702845755299,2017-10-29,109.72243480519593,Urban
0,1,08,Communication,314.3098917023506,2017-10-29,105.75988238594894,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-10-29,117.59507134161565,Urban
0,1,10,Education,274.8664135596747,2017-10-29,101.37227270253015,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-10-29,105.59578867936011,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-10-29,108.65079073724384,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-11-29,115.12688977952583,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-11-29,128.87656190187016,Urban
0,1,01.1.1,Bread and cereals,539.3638606485538,2017-11-29,122.50220735322782,Urban
0,1,01.1.2,Meat,197.40035443603645,2017-11-29,110.7829681725914,Urban
0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2017-11-29,123.00350066247353,Urban
0,1,01.1.7,Vegetables,885.603708112186,2017-11-29,143.17021176428236,Urban
0,1,01.2,Non-alcoholic beverages,132.12406477416687,2017-11-29,117.79022386509668,Urban
0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2017-11-29,123.71074110724605,Urban
0,1,03,Clothing and footwear,530.7676668306442,2017-11-29,112.81069206427915,Urban
0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2017-11-29,109.67334155333816,Urban
0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2017-11-29,109.49832499331559,Urban
0,1,06,Health,132.54444317531355,2017-11-29,107.33722571926378,Urban
0,1,07,Transport,1245.1702845755299,2017-11-29,110.92197802667964,Urban
0,1,08,Communication,314.3098917023506,2017-11-29,105.75988238594894,Urban
0,1,09,Recreation and culture,307.16719129739846,2017-11-29,117.55474875709807,Urban
0,1,10,Education,274.8664135596747,2017-11-29,102.07610195592417,Urban
0,1,11,Restaurants and hotels,882.054431118825,2017-11-29,105.66312333385275,Urban
0,1,12,Miscellaneous goods and services,638.9197634176433,2017-11-29,108.67132119887894,Urban
0,1,00,GENERAL INDEX (CPI),9999.999999999996,2017-12-29,113.70730457494773,Urban
0,1,01,Food and non-alcoholic beverages,2737.905830276656,2017-12-29,123.12865876923566,Urban
